Fitness (volume)	CentroidDistance25p(Score1)	AngularDistance25p(Score2)	Complexity	Filename	
7.439574485226808e-05	0.6742	0.70893	3.2196844543120093	2020.04.30_19h17/mesh_1588267477_decim.stl
0.00037423884737805633	0.80907	0.75011	2.307662093726733	2020.04.30_19h17/mesh_1588271596_decim.stl
0.0005288069772419648	0.71664	0.71417	2.3097480605528267	2020.04.30_19h17/mesh_1588268391_decim.stl
0.0009716259149702232	0.85001	0.71121	2.0797598862733606	2020.04.30_19h17/mesh_1588270589_decim.stl
0.00024595691258681	0.69368	0.71894	2.832588402380603	2020.04.30_19h17/mesh_1588270804_decim.stl
0.0005244757276943726	0.72761	0.69613	2.6285250426050246	2020.04.30_19h17/mesh_1588272890_decim.stl
0.0002278041412121819	0.66168	0.71072	3.108419509866545	2020.04.30_19h17/mesh_1588267520_decim.stl
0.000762636314486503	0.73124	0.70404	2.590154036592008	2020.04.30_19h17/mesh_1588269153_decim.stl
0.0006223656956818956	0.75842	0.71465	2.762474016966922	2020.04.30_19h17/mesh_1588272209_decim.stl
0.000296161318723877	0.69805	0.71123	2.8826384491073793	2020.04.30_19h17/mesh_1588832774_decim.stl
0.00018523017169604506	0.69346	0.73068	2.134500638441989	2020.04.30_19h17/mesh_1588271407_decim.stl
0.0003444818321527227	0.71555	0.71829	2.6953391548924595	2020.04.30_19h17/mesh_1588268511_decim.stl
0.0003385072776580121	0.71807	0.69748	2.542922648383783	2020.04.30_19h17/mesh_1588268039_decim.stl
0.0008123228499759828	0.73963	0.71015	2.6682174187597085	2020.04.30_19h17/mesh_1588270291_decim.stl
0.00032557570269010374	0.70632	0.70804	2.514680657460743	2020.04.30_19h17/mesh_1588268638_decim.stl
0.0007503599136966817	0.76758	0.69669	2.729038604495018	2020.04.30_19h17/mesh_1588269501_decim.stl
0.0008666260592872532	0.78678	0.69074	2.8683293345532928	2020.04.30_19h17/mesh_1588272865_decim.stl
0.0006625998913789306	0.77236	0.72292	2.162065706573395	2020.04.30_19h17/mesh_1588268031_decim.stl
0.0005729958486222608	0.80175	0.70051	2.6209503212639538	2020.04.30_19h17/mesh_1588267673_decim.stl
0.00021065160980400635	0.81835	0.71954	3.0574946226053425	2020.04.30_19h17/mesh_1588267681_decim.stl
0.00029707517769724076	0.75508	0.73824	2.6924092122361074	2020.04.30_19h17/mesh_1588351203_decim.stl
0.0008026935730938095	0.8234	0.71429	2.288587677144746	2020.04.30_19h17/mesh_1588270233_decim.stl
0.0009074686597700251	0.77601	0.69592	2.3727147031806872	2020.04.30_19h17/mesh_1588270531_decim.stl
0.0005118155042407144	0.82042	0.69642	2.5351953682035546	2020.04.30_19h17/mesh_1588267752_decim.stl
0.0007332675766154467	0.77487	0.70984	2.5263958732200815	2020.04.30_19h17/mesh_1588267929_decim.stl
0.0007729337061963574	0.77602	0.6998	2.453843324050765	2020.04.30_19h17/mesh_1588270606_decim.stl
0.0008363629948019664	0.75487	0.70103	2.2988938839672333	2020.04.30_19h17/mesh_1588271110_decim.stl
0.0006297287915141851	0.80245	0.68921	2.6664145256327205	2020.04.30_19h17/mesh_1588271948_decim.stl
0.0005367944005569478	0.80195	0.69675	2.559285949411224	2020.04.30_19h17/mesh_1588271080_decim.stl
0.0006730073015058852	0.73037	0.70748	2.547253006401777	2020.04.30_19h17/mesh_1588269214_decim.stl
0.0006867810009914641	0.74462	0.71811	2.421938971006733	2020.04.30_19h17/mesh_1588267907_decim.stl
0.0003296728711649626	0.76191	0.72598	2.487164423456478	2020.04.30_19h17/mesh_1588267938_decim.stl
0.0006146851375360128	0.77467	0.71851	2.4389034115691266	2020.04.30_19h17/mesh_1588268014_decim.stl
0.0008869576314386865	0.77162	0.70274	2.6876883917736336	2020.04.30_19h17/mesh_1588270328_decim.stl
0.0007232137978204212	0.72183	0.69789	2.304154700313929	2020.04.30_19h17/mesh_1588269289_decim.stl
0.0007476237349332833	0.83045	0.70253	2.6541820129673535	2020.04.30_19h17/mesh_1588269749_decim.stl
0.0002969812740264011	0.71011	0.71621	2.867698976054723	2020.04.30_19h17/mesh_1588499457_decim.stl
0.0003894790043426573	0.7225	0.72321	2.83890807247041	2020.04.30_19h17/mesh_1588272187_decim.stl
0.0003072084686333712	0.74133	0.73287	2.9166628415161338	2020.04.30_19h17/mesh_1588705463_decim.stl
0.0003286114386304083	0.82317	0.73121	2.6349756632948136	2020.04.30_19h17/mesh_1588268257_decim.stl
0.0004167369976031532	0.70696	0.70202	2.8725449953157938	2020.04.30_19h17/mesh_1588268726_decim.stl
0.00055303782749251	0.77658	0.74313	2.3177436743458144	2020.04.30_19h17/mesh_1588268996_decim.stl
0.00041926003170089725	0.70299	0.68966	2.796016308711816	2020.04.30_19h17/mesh_1588268378_decim.stl
0.0009707057841749144	0.78296	0.69562	2.5911972441778337	2020.04.30_19h17/mesh_1588271099_decim.stl
0.00042063940364187215	0.8725	0.71415	2.4453416111964987	2020.04.30_19h17/mesh_1588272044_decim.stl
0.0003206761351873432	0.73304	0.7204	3.099700337496211	2020.04.30_19h17/mesh_1588271420_decim.stl
0.0006412900571249689	0.79948	0.72386	2.5832946540885726	2020.04.30_19h17/mesh_1588270767_decim.stl
0.0006823318155663345	0.7942	0.69547	2.755983852906164	2020.04.30_19h17/mesh_1588270713_decim.stl
0.0003072643742388432	0.73311	0.72696	2.9307084412009368	2020.04.30_19h17/mesh_1588549002_decim.stl
0.0007593462286477777	0.75138	0.69	2.5754684099195924	2020.04.30_19h17/mesh_1588272178_decim.stl
0.0004633023956829882	0.74123	0.69055	2.9459480894055887	2020.04.30_19h17/mesh_1588271739_decim.stl
5.140770958072425e-05	0.66919	0.7235	3.155550823872394	2020.04.30_19h17/mesh_1588268700_decim.stl
0.00031599365408622993	0.71518	0.73426	2.4369284214678286	2020.04.30_19h17/mesh_1588272057_decim.stl
0.00012082510968009755	0.6718	0.71721	2.9712049258226645	2020.04.30_19h17/mesh_1588268710_decim.stl
0.00030027662427792903	0.68813	0.73393	2.607781960245651	2020.04.30_19h17/mesh_1588268739_decim.stl
0.00029522592340601363	0.72028	0.68537	2.883023675258005	2020.04.30_19h17/mesh_1588505079_decim.stl
0.0004772399827722724	0.69765	0.70751	2.5949874526071808	2020.04.30_19h17/mesh_1588268751_decim.stl
0.0002686943897925332	0.70681	0.71749	2.77660082567825	2020.04.30_19h17/mesh_1588302828_decim.stl
0.0004497775286223689	0.72398	0.71392	2.359230881029168	2020.04.30_19h17/mesh_1588269309_decim.stl
0.000711643240077752	0.79575	0.73316	2.5369030602891627	2020.04.30_19h17/mesh_1588268859_decim.stl
0.0007685914222169376	0.80151	0.72618	2.4331419987155773	2020.04.30_19h17/mesh_1588270959_decim.stl
0.0002626462208081383	0.83418	0.73019	2.8701614918498413	2020.04.30_19h17/mesh_1588268885_decim.stl
0.0006620017579513075	0.80442	0.7385	2.270938160747125	2020.04.30_19h17/mesh_1588268937_decim.stl
0.00029150068765314415	0.77069	0.74271	2.705101951558442	2020.04.30_19h17/mesh_1588268924_decim.stl
0.00042955876324934797	0.81241	0.72584	2.8011528669365005	2020.04.30_19h17/mesh_1588270646_decim.stl
0.0006827427145052845	0.84346	0.72835	2.4958780905666123	2020.04.30_19h17/mesh_1588268962_decim.stl
0.00032242632395291805	0.77156	0.71974	2.8208466142557382	2020.04.30_19h17/mesh_1588271393_decim.stl
0.0003069199911202561	0.8308	0.73581	2.827826965396474	2020.04.30_19h17/mesh_1588269036_decim.stl
0.0004023656371154086	0.81136	0.74246	2.716679663190024	2020.04.30_19h17/mesh_1588269043_decim.stl
0.0005915816701635745	0.79913	0.71594	2.440679415476526	2020.04.30_19h17/mesh_1588269051_decim.stl
0.0004826797301044148	0.76563	0.73485	2.538579315310419	2020.04.30_19h17/mesh_1588269078_decim.stl
0.0005906365948851414	0.73106	0.69317	2.5498727302198914	2020.04.30_19h17/mesh_1588269111_decim.stl
0.00037313112727114796	0.73224	0.74152	2.2802841798684836	2020.04.30_19h17/mesh_1588269167_decim.stl
0.0006232202135349458	0.6924	0.70528	2.201392066265022	2020.04.30_19h17/mesh_1588269186_decim.stl
0.0006938837736534346	0.7437	0.69986	2.7474586671199184	2020.04.30_19h17/mesh_1588271757_decim.stl
0.0006066669012864098	0.83171	0.7225	2.3999548946876166	2020.04.30_19h17/mesh_1588269323_decim.stl
8.940927103663141e-05	0.73251	0.74817	3.0862405730394875	2020.04.30_19h17/mesh_1588385871_decim.stl
0.0006193290796458348	0.8226	0.70768	2.519529162482685	2020.04.30_19h17/mesh_1588271535_decim.stl
0.0007068133086688801	0.80336	0.72461	2.161614408747028	2020.04.30_19h17/mesh_1588270563_decim.stl
0.0010433741193783424	0.79363	0.7064	2.5411437757105295	2020.04.30_19h17/mesh_1588272005_decim.stl
0.000626282127975097	0.81042	0.70732	2.826943926422938	2020.04.30_19h17/mesh_1588269892_decim.stl
0.00014889925260644517	0.79537	0.74917	2.8481712417711362	2020.04.30_19h17/mesh_1589013450_decim.stl
0.00026069141972578474	0.81164	0.73477	2.3882487825373184	2020.04.30_19h17/mesh_1588269627_decim.stl
8.533929627162597e-05	0.78193	0.7534	3.0002796414922015	2020.04.30_19h17/mesh_1589047553_decim.stl
0.00026976584860869497	0.85335	0.723	2.886367052891732	2020.04.30_19h17/mesh_1588269742_decim.stl
0.0008723242480632821	0.8447	0.7104	2.2725064019669095	2020.04.30_19h17/mesh_1588269766_decim.stl
0.0005243810561758708	0.82817	0.71102	2.8726325092194855	2020.04.30_19h17/mesh_1588270571_decim.stl
0.0005700805148420078	0.82062	0.70148	2.8565079142352716	2020.04.30_19h17/mesh_1588269940_decim.stl
0.00017317250486266212	0.81976	0.74375	2.945977513315162	2020.04.30_19h17/mesh_1588911520_decim.stl
0.0007854721501279604	0.82095	0.73888	2.2937879932014145	2020.04.30_19h17/mesh_1588269818_decim.stl
0.0006623591119851251	0.83814	0.7091	2.5828680811303	2020.04.30_19h17/mesh_1588269826_decim.stl
0.0032068156372357624	0.85644	0.72189	1.5441027740808266	2020.04.30_19h17/mesh_1588272981_decim.stl
0.0008127480638506747	0.79271	0.68405	2.6058048641116054	2020.04.30_19h17/mesh_1588269862_decim.stl
0.000504181374946264	0.83841	0.69122	2.860941221769804	2020.04.30_19h17/mesh_1588269884_decim.stl
0.00018878142137300345	0.7918	0.76506	2.170645230302566	2020.04.30_19h17/mesh_1588269919_decim.stl
0.0004447178767663676	0.85951	0.71886	2.7719030115775993	2020.04.30_19h17/mesh_1588269931_decim.stl
0.0009413127038143856	0.77849	0.68193	2.7047245024235753	2020.04.30_19h17/mesh_1588269949_decim.stl
0.000502680909782351	0.85933	0.70886	2.7579830775145573	2020.04.30_19h17/mesh_1588269980_decim.stl
0.00041125080856270816	0.87415	0.72461	2.42173756250074	2020.04.30_19h17/mesh_1588269987_decim.stl
0.000261205533363941	0.73333	0.74088	3.040893133760723	2020.04.30_19h17/mesh_1588578223_decim.stl
0.00031295867052435827	0.81001	0.76268	2.191118079835916	2020.04.30_19h17/mesh_1588270038_decim.stl
0.00030825466104518137	0.76853	0.72896	2.9283998211501654	2020.04.30_19h17/mesh_1588328398_decim.stl
0.00016559147285014644	0.7633	0.74843	2.7733130747712176	2020.04.30_19h17/mesh_1588270197_decim.stl
0.0005329487621742364	0.85897	0.73939	2.378923949259588	2020.04.30_19h17/mesh_1588270209_decim.stl
0.000381842195673746	0.81737	0.72569	2.4061159102375793	2020.04.30_19h17/mesh_1588270284_decim.stl
0.0001985577636296172	0.83871	0.73574	2.8921856533530192	2020.04.30_19h17/mesh_1588561824_decim.stl
0.0007339287232057826	0.74866	0.68157	2.624369852266555	2020.04.30_19h17/mesh_1588270655_decim.stl
0.00010197336896623908	0.79023	0.75367	2.684894475626429	2020.04.30_19h17/mesh_1588270664_decim.stl
0.0030667739151969565	0.86649	0.72751	1.552647778603315	2020.04.30_19h17/mesh_1588273007_decim.stl
0.0008191818700934244	0.8318	0.72386	2.342302883428928	2020.04.30_19h17/mesh_1588270793_decim.stl
0.0008907685979290971	0.7791	0.68717	2.83679205134641	2020.04.30_19h17/mesh_1588272218_decim.stl
0.0002766220943640694	0.81192	0.75097	2.5884115504578986	2020.04.30_19h17/mesh_1588271154_decim.stl
0.0002563038872562886	0.86111	0.73674	2.5519092860390438	2020.04.30_19h17/mesh_1588271172_decim.stl
0.00029684181591201574	0.727	0.72771	2.867020715277901	2020.04.30_19h17/mesh_1588762398_decim.stl
0.0003328557326935111	0.80316	0.74616	2.567781263633058	2020.04.30_19h17/mesh_1588271589_decim.stl
0.00029559379140719425	0.72444	0.73339	2.8864408620161415	2020.04.30_19h17/mesh_1588735389_decim.stl
0.0003257036687108618	0.77297	0.73196	2.4686243172462383	2020.04.30_19h17/mesh_1588271324_decim.stl
6.499012596078897e-05	0.79503	0.76473	2.1130521598708993	2020.04.30_19h17/mesh_1588271336_decim.stl
8.42328982426394e-05	0.63375	0.72714	3.058132350254248	2020.04.30_19h17/mesh_1588271449_decim.stl
0.003505790575486353	0.83685	0.72474	1.9513531077698496	2020.04.30_19h17/mesh_1588272959_decim.stl
0.0004930888954307103	0.78833	0.74832	2.234413205920775	2020.04.30_19h17/mesh_1588271552_decim.stl
0.00036607976179288393	0.79168	0.74194	2.4228869881747714	2020.04.30_19h17/mesh_1588271582_decim.stl
0.00038687126571716946	0.84842	0.72071	2.5911010648801778	2020.04.30_19h17/mesh_1588271642_decim.stl
0.000586252033950322	0.82837	0.70062	2.457421902864887	2020.04.30_19h17/mesh_1588271790_decim.stl
0.00048424345869128974	0.87822	0.75311	2.2332856289369922	2020.04.30_19h17/mesh_1588271957_decim.stl
0.00036688013828032847	0.87247	0.73812	2.4844669885395927	2020.04.30_19h17/mesh_1588271974_decim.stl
0.000491269274417062	0.86079	0.7067	2.6185314496965724	2020.04.30_19h17/mesh_1588272036_decim.stl
0.0009410236454835913	0.78616	0.68525	2.7506939524605523	2020.04.30_19h17/mesh_1588272326_decim.stl
9.913394623983936e-05	0.8754	0.73507	2.982230225539679	2020.04.30_19h17/mesh_1588272769_decim.stl
0.003133851421401869	0.84848	0.68927	2.024215725305028	2020.04.30_19h17/mesh_1588272938_decim.stl
0.0029777250402363586	0.86395	0.75564	1.5583278158261793	2020.04.30_19h17/mesh_1588273030_decim.stl
0.00293537767517163	0.85543	0.74894	1.501439964199271	2020.04.30_19h17/mesh_1588273052_decim.stl
0.0029226006399197743	0.86469	0.7528	1.5029401156581947	2020.04.30_19h17/mesh_1588273073_decim.stl
0.0029074553285244804	0.87491	0.75667	1.500635422214203	2020.04.30_19h17/mesh_1588273093_decim.stl
0.0002976045543912236	0.74811	0.7339	2.6757851790142086	2020.04.30_19h17/mesh_1588578242_decim.stl
0.0002968988345191434	0.71962	0.72442	2.862336848833259	2020.04.30_19h17/mesh_1588721014_decim.stl
0.00020189328126367912	0.82825	0.73108	2.9040970803104975	2020.04.30_19h17/mesh_1588896686_decim.stl
0.00019869015719761133	0.77193	0.7504	2.945566823750189	2020.04.30_19h17/mesh_1589024830_decim.stl
0.0002958517717144518	0.71168	0.72155	2.8837111282507433	2020.04.30_19h17/mesh_1589080140_decim.stl
0.000264008134516495	0.75735	0.74308	2.9056485772809983	2020.04.30_19h17/mesh_1588464360_decim.stl
0.00020180255243887088	0.8464	0.70524	2.9241056594967407	2020.04.30_19h17/mesh_1589027294_decim.stl
0.00029675058246535826	0.73736	0.73349	2.6892386186503	2020.04.30_19h17/mesh_1588803661_decim.stl
0.0002980055657623681	0.72837	0.68892	2.676829300082648	2020.04.30_19h17/mesh_1588797731_decim.stl
0.00029697538752753827	0.75187	0.73971	2.698327987047729	2020.04.30_19h17/mesh_1588316349_decim.stl
0.00017370091357920192	0.82656	0.74307	2.9484271123160717	2020.04.30_19h17/mesh_1588385478_decim.stl
0.00020249166071472215	0.83637	0.70236	2.9160436754899255	2020.04.30_19h17/mesh_1589012000_decim.stl
0.00026682561550639465	0.70814	0.73113	2.80136271434241	2020.04.30_19h17/mesh_1588414501_decim.stl
9.564248503073785e-05	0.85281	0.73864	2.900770582004162	2020.04.30_19h17/mesh_1588969500_decim.stl
0.00024904733422256506	0.75343	0.75147	2.779932482491614	2020.04.30_19h17/mesh_1588644359_decim.stl
0.00014876594209859155	0.82039	0.74861	2.827174941838848	2020.04.30_19h17/mesh_1589003158_decim.stl
0.00014832576877168828	0.85133	0.71724	2.8579404168379146	2020.04.30_19h17/mesh_1588890701_decim.stl
0.00020112139488298166	0.84664	0.73098	2.919843478686753	2020.04.30_19h17/mesh_1589077872_decim.stl
3.989665761984032e-05	0.70445	0.74356	2.9177557051441925	2020.04.30_19h17/mesh_1588717012_decim.stl
0.00011269601288236394	0.74311	0.74608	2.7939717921164386	2020.04.30_19h17/mesh_1588478945_decim.stl
9.87726822030564e-05	0.86007	0.69485	3.0199640355234294	2020.04.30_19h17/mesh_1588976060_decim.stl
0.00013124143223245522	0.85392	0.69561	2.959784783424653	2020.04.30_19h17/mesh_1588848896_decim.stl
0.00017288691313946535	0.84	0.74191	2.933895262222526	2020.04.30_19h17/mesh_1588411200_decim.stl
4.030621043349638e-05	0.7242	0.75431	2.894963603061852	2020.04.30_19h17/mesh_1589042159_decim.stl
0.00026463180675593233	0.69396	0.70925	2.7627136398386236	2020.04.30_19h17/mesh_1588420249_decim.stl
0.00011249333851333097	0.77382	0.75384	2.7926720413186024	2020.04.30_19h17/mesh_1588287940_decim.stl
0.00020282631264571653	0.83411	0.70008	2.9060492841191516	2020.04.30_19h17/mesh_1589062631_decim.stl
0.00020097382173501257	0.82934	0.69286	2.8971538955254235	2020.04.30_19h17/mesh_1588999707_decim.stl
4.022163413128236e-05	0.72502	0.76069	2.930622312447772	2020.04.30_19h17/mesh_1588904548_decim.stl
0.00017855678351376026	0.69762	0.69809	3.0135274532430474	2020.04.30_19h17/mesh_1588296814_decim.stl
8.351118253862181e-05	0.72512	0.74541	3.1677809753641943	2020.04.30_19h17/mesh_1588468719_decim.stl
0.00020265185538559453	0.82681	0.69179	2.900295629645888	2020.04.30_19h17/mesh_1589083478_decim.stl
0.0002971260539997182	0.73882	0.68267	2.869403592076031	2020.04.30_19h17/mesh_1588481844_decim.stl
0.00023645732393154226	0.72195	0.74541	2.697674827731818	2020.04.30_19h17/mesh_1588696171_decim.stl
9.561810854755199e-05	0.86251	0.71068	2.8875097945772037	2020.04.30_19h17/mesh_1589072161_decim.stl
4.003275114104152e-05	0.74254	0.75967	2.890779599438528	2020.04.30_19h17/mesh_1589087141_decim.stl
8.540227015840917e-05	0.75843	0.74787	3.013897438539717	2020.04.30_19h17/mesh_1589098857_decim.stl
4.7849073740095744e-05	0.75145	0.75922	3.218918906377213	2020.04.30_19h17/mesh_1589000415_decim.stl
7.417593620377595e-05	0.83707	0.75716	2.9984829398810104	2020.04.30_19h17/mesh_1588305974_decim.stl
0.00029668953841246017	0.75841	0.68848	2.8777283234006803	2020.04.30_19h17/mesh_1588767914_decim.stl
0.0002965721676207018	0.71276	0.6921	2.878776083838958	2020.04.30_19h17/mesh_1588897187_decim.stl
4.020132566811619e-05	0.71555	0.75207	2.9617240859386516	2020.04.30_19h17/mesh_1588975791_decim.stl
4.0160143926032376e-05	0.70704	0.74588	2.9581127296565226	2020.04.30_19h17/mesh_1589003133_decim.stl
7.487687191777009e-05	0.82828	0.75203	2.984135705205081	2020.04.30_19h17/mesh_1589048913_decim.stl
4.845381779031784e-05	0.7579	0.75558	3.0310649780192245	2020.04.30_19h17/mesh_1588885625_decim.stl
4.0157070495043514e-05	0.72473	0.76176	2.89563609394584	2020.04.30_19h17/mesh_1589009456_decim.stl
7.946305030200857e-05	0.76799	0.75646	2.80526505508516	2020.04.30_19h17/mesh_1588972896_decim.stl
4.0290309187020464e-05	0.71354	0.75626	2.9036724607423228	2020.04.30_19h17/mesh_1588961941_decim.stl
4.0154511317847785e-05	0.70928	0.76281	2.9526336360138314	2020.04.30_19h17/mesh_1589027423_decim.stl
9.564309552756897e-05	0.71174	0.73875	2.913519822622221	2020.04.30_19h17/mesh_1588994950_decim.stl
0.00014778595224424103	0.84474	0.74219	2.842909552006173	2020.04.30_19h17/mesh_1589013555_decim.stl
4.575783407382014e-05	0.78177	0.75938	2.6055758139990806	2020.04.30_19h17/mesh_1588704524_decim.stl
9.400571959718181e-05	0.84465	0.75228	2.9196763215996726	2020.04.30_19h17/mesh_1588408021_decim.stl
4.017194814472822e-05	0.73371	0.7615	2.956294624815058	2020.04.30_19h17/mesh_1588923267_decim.stl
4.7767216085630704e-05	0.76044	0.75698	3.184959712714136	2020.04.30_19h17/mesh_1588978233_decim.stl
3.6776785998327555e-05	0.74846	0.7645	2.8503069141808544	2020.04.30_19h17/mesh_1588425157_decim.stl
7.148810676590783e-05	0.82642	0.76347	2.908858050182716	2020.04.30_19h17/mesh_1588446701_decim.stl
2.9222844318322965e-05	0.77833	0.76357	2.8985561732746943	2020.04.30_19h17/mesh_1588920500_decim.stl
3.774731729751873e-05	0.69807	0.75723	2.857447719046313	2020.04.30_19h17/mesh_1588476143_decim.stl
0.00020142444581932955	0.80943	0.68969	2.9250457679693143	2020.04.30_19h17/mesh_1588997285_decim.stl
4.5827765619193146e-05	0.75274	0.76219	3.100329832858556	2020.04.30_19h17/mesh_1588526855_decim.stl
4.00181015883195e-05	0.70457	0.75473	2.8936912323409483	2020.04.30_19h17/mesh_1588919498_decim.stl
2.9226918622008537e-05	0.7975	0.7599	2.909600420274918	2020.04.30_19h17/mesh_1588791514_decim.stl
0.00014767030270164758	0.84014	0.75173	2.852990578333785	2020.04.30_19h17/mesh_1588512877_decim.stl
0.000265990871415795	0.72243	0.68543	2.8088553223431703	2020.04.30_19h17/mesh_1588566874_decim.stl
3.823310066914343e-05	0.70379	0.75769	2.851881247811191	2020.04.30_19h17/mesh_1588574400_decim.stl
3.967409642481846e-05	0.71963	0.76398	2.919108233922079	2020.04.30_19h17/mesh_1588896988_decim.stl
9.869014450920563e-05	0.86456	0.70388	3.0598905649848005	2020.04.30_19h17/mesh_1589072465_decim.stl
